Type, Date-Time, Latitude, Longitude
Theft, 2019-9-26 7:14:52, 37.560476913706665, 127.01631875669082
Theft, 2019-3-26 17:33:57, 37.557678619857995, 127.00211997780353
Theft, 2019-1-5 8:15:29, 37.56448751588109, 127.00809834643859
Theft, 2019-9-26 19:42:23, 37.55827783394738, 127.00273612610464
Theft, 2019-12-14 4:13:15, 37.56116381383934, 127.01253137982536
Theft, 2019-7-4 6:4:14, 37.56838449030405, 126.98972548292238
Theft, 2019-3-13 10:45:53, 37.560978108179114, 126.99625555394556
Theft, 2019-12-3 14:13:34, 37.558807052650785, 127.01472858101089
Theft, 2019-1-8 4:9:14, 37.5553044937453, 127.00496727252445
Theft, 2019-12-5 9:29:7, 37.568862546990076, 127.01006512729649
Theft, 2019-3-10 8:54:45, 37.559717182166835, 127.01103009621242
Theft, 2019-10-17 14:14:5, 37.564309765472444, 126.99268734372541
Theft, 2019-6-18 23:37:59, 37.55831394986743, 127.01600818020505
Theft, 2019-4-18 16:6:34, 37.55994614271528, 126.99863680658812
Theft, 2019-4-12 12:50:6, 37.55805737506521, 127.01096882678208
Theft, 2019-6-6 11:19:49, 37.55673754164083, 126.96942537243794
Theft, 2019-10-28 6:50:59, 37.560470901719725, 127.00470656916936
Theft, 2019-11-3 5:16:55, 37.5554722760769, 126.98214708151826
Theft, 2019-3-14 9:20:26, 37.56618129131199, 126.97086239735421
Theft, 2019-11-29 2:8:33, 37.56069003968792, 127.01210179504643
Theft, 2019-8-1 15:47:3, 37.558828227854015, 126.98398783347321
Theft, 2019-10-22 0:1:32, 37.56468768933376, 126.99023652819187
Theft, 2019-3-7 18:5:7, 37.568640201346454, 127.00225366558887
Theft, 2019-4-7 11:58:32, 37.56461426477602, 126.98590687630043
Theft, 2019-10-27 19:19:54, 37.55683377166923, 126.98379327014455
Theft, 2019-4-26 2:6:20, 37.55508357542633, 126.97675922359858
Theft, 2019-11-22 5:7:6, 37.56776842015461, 126.97047127453263
Theft, 2019-5-13 11:46:6, 37.56760810717001, 126.98167134052744
Theft, 2019-6-18 23:3:48, 37.55695560433271, 126.99235791891562
Theft, 2019-4-29 8:53:38, 37.565869387169336, 127.01690793622532
Theft, 2019-9-29 21:22:56, 37.557198049304645, 126.9705449428558
Theft, 2019-12-18 20:25:21, 37.563408004782595, 126.97168295334218
Theft, 2019-12-8 16:37:24, 37.5674026408613, 126.98966346056577
Theft, 2019-8-12 4:50:35, 37.55909725283325, 127.00362985268563
Theft, 2019-12-18 12:5:43, 37.56635658339833, 126.97901175894759
Theft, 2019-5-1 8:29:56, 37.56216759925352, 126.97906304761999
Theft, 2019-6-2 10:39:29, 37.56061773921523, 127.00422126762626
Theft, 2019-3-17 5:40:20, 37.562941716959315, 126.98654445714746
Theft, 2019-6-4 18:52:34, 37.55981368609238, 127.01740221226031
Theft, 2019-11-1 11:54:35, 37.565838214270734, 127.00760768504497
Theft, 2019-1-23 8:49:26, 37.561095845553844, 126.99129086068866
Theft, 2019-8-13 23:0:25, 37.561472495095224, 126.98421764479566
Theft, 2019-7-8 22:47:9, 37.56145146327604, 126.99172806409342
Theft, 2019-4-20 1:34:46, 37.55699522295402, 126.99183226494343
Theft, 2019-10-14 9:11:48, 37.567308768213465, 126.99845305176422
Theft, 2019-5-7 3:13:3, 37.56579182062455, 126.98673810493393
Theft, 2019-8-3 5:20:39, 37.55958105532555, 126.98880708418623
Theft, 2019-4-12 6:16:45, 37.559916975358206, 126.9757169160285
Theft, 2019-6-22 21:25:12, 37.56609859263213, 126.9691340307696
Theft, 2019-2-23 23:38:33, 37.55992246277455, 126.98290931117083
Theft, 2019-3-4 16:37:8, 37.5642956305067, 126.99932942577578
Theft, 2019-5-16 0:55:18, 37.5635759965641, 127.00178947985128
Theft, 2019-7-17 17:27:37, 37.564535619218944, 126.99485481215918
Theft, 2019-7-16 10:23:47, 37.564816271717866, 126.97933879988217
Theft, 2019-7-1 18:40:24, 37.55568035931201, 127.01723848656692
Theft, 2019-10-14 0:0:21, 37.555873110015966, 126.9771526935028
Theft, 2019-1-1 8:39:18, 37.56372477828128, 126.99271682171926
Theft, 2019-1-8 12:8:46, 37.55869729687236, 127.01014613916287
Theft, 2019-11-9 2:9:32, 37.563901976631485, 126.99950189711438
Theft, 2019-7-16 22:49:39, 37.56136325287165, 127.00033501539589
Theft, 2019-5-17 17:4:41, 37.562768159675095, 126.9770473476434
Theft, 2019-2-26 21:24:31, 37.564847804161154, 127.00298920186503
Theft, 2019-10-1 9:41:45, 37.55896445839674, 127.01206240043189
Theft, 2019-2-7 21:13:27, 37.55569757017749, 126.97973307318215
Theft, 2019-3-25 10:8:28, 37.56467807453602, 126.9902939684714
Theft, 2019-1-19 9:24:32, 37.56000885858411, 126.98855989843538
Theft, 2019-7-1 0:12:9, 37.56524038453354, 127.0029857251963
Theft, 2019-5-14 16:23:18, 37.55665856724102, 126.97039692693731
Theft, 2019-11-26 23:9:5, 37.56629941431326, 126.99413065517945
Theft, 2019-4-25 21:23:42, 37.56374229079853, 126.9999656115248
Theft, 2019-10-20 14:21:31, 37.555870391812675, 127.00323456273351
Theft, 2019-3-23 23:2:50, 37.55665167997753, 126.9997765078788
Theft, 2019-5-1 17:12:57, 37.561856406783235, 126.99690952203795
Theft, 2019-8-9 17:18:19, 37.557471974182306, 127.00444170066942
Theft, 2019-3-16 21:7:47, 37.55995839218946, 126.98019574130775
Theft, 2019-3-8 15:42:24, 37.55941152774067, 126.97072562781369
Theft, 2019-7-21 17:11:1, 37.565246069854716, 126.96880788591196
Theft, 2019-12-26 4:12:35, 37.559890735896325, 126.98148835074407
Theft, 2019-11-19 1:32:2, 37.55759344941372, 127.00871066784859
Theft, 2019-9-1 22:28:50, 37.560142718447345, 127.01434677771886
Theft, 2019-1-27 6:29:54, 37.558484721378164, 126.98389570287758
Theft, 2019-6-1 21:52:10, 37.56545254784661, 126.99892016946953
Theft, 2019-5-26 8:33:47, 37.55984768272347, 126.97104855753541
Theft, 2019-3-18 12:22:45, 37.560565826520275, 127.01560663478583
Theft, 2019-12-8 18:11:49, 37.565247260223686, 126.98905342099752
Theft, 2019-7-8 4:38:19, 37.55636016042933, 126.9982560414108
Theft, 2019-3-15 19:25:24, 37.565211717945864, 127.00962107699041
Theft, 2019-2-16 5:27:53, 37.55801886302487, 126.98941983225555
Theft, 2019-2-6 8:52:21, 37.55668953006491, 126.98752126268681
Theft, 2019-6-25 15:34:36, 37.56398963060382, 127.01538016630292
Theft, 2019-8-3 13:26:52, 37.55593575961167, 127.0140825132543
Theft, 2019-5-5 1:25:37, 37.56097419170704, 126.98672026949545
Theft, 2019-7-24 1:14:13, 37.560792432482764, 127.01165737802611
Theft, 2019-11-18 15:7:13, 37.55975140483778, 127.01654337909183
Theft, 2019-7-1 1:36:26, 37.562475207129246, 127.00166991644731
Theft, 2019-3-13 21:58:27, 37.55518828353287, 126.98102558556747
Theft, 2019-5-30 16:2:50, 37.56305911422543, 127.01491432142265
Theft, 2019-5-18 0:33:32, 37.56818126834196, 126.99109402444714
Theft, 2019-11-30 6:11:51, 37.55844021470389, 126.99702613230384
Theft, 2019-11-27 6:35:24, 37.568039865037825, 126.98061734269507
Theft, 2019-1-27 8:26:35, 37.56050625435094, 126.96851976789526
Theft, 2019-9-4 23:15:23, 37.56617212667038, 126.9975190953485
Theft, 2019-11-21 5:18:17, 37.56710355868358, 127.00659183183882
Theft, 2019-12-4 2:4:59, 37.56204304231575, 126.99075334501293
Theft, 2019-10-2 0:33:33, 37.55543726103126, 126.9769062841352
Theft, 2019-3-16 13:26:3, 37.55606999840953, 126.97188327815732
Theft, 2019-8-30 10:17:31, 37.56604256124623, 126.99870490948926
Theft, 2019-12-23 6:22:13, 37.55999082773815, 126.9991505458809
Theft, 2019-1-29 14:20:55, 37.563944685655024, 126.97582520078969
Theft, 2019-7-2 21:15:3, 37.564686615996465, 126.96803250547413
Theft, 2019-12-13 8:1:49, 37.56553025789984, 126.97090854712756
Theft, 2019-11-14 12:28:58, 37.56124621419853, 126.97417580958694
Theft, 2019-7-7 10:50:18, 37.558466251025884, 126.96838773146224
Theft, 2019-4-14 22:7:41, 37.5547835306475, 126.97394934409972
Theft, 2019-8-19 5:57:9, 37.559126205487274, 126.98190983865977
Theft, 2019-8-24 6:49:6, 37.5688123827602, 126.97557739858617
Theft, 2019-12-8 22:38:48, 37.55826996421214, 126.98256022381858
Theft, 2019-2-30 16:17:7, 37.56194054464376, 127.00911498347506
Theft, 2019-12-17 16:23:49, 37.5632863471025, 127.00255673766486
Theft, 2019-4-2 17:23:10, 37.561789339415206, 127.01167554048565
Theft, 2019-12-2 5:35:27, 37.56059679054805, 126.97498981240358
Theft, 2019-11-13 19:24:22, 37.555181054609825, 126.98632890032583
Theft, 2019-8-4 10:2:53, 37.56220304162479, 127.00455008739682
Theft, 2019-7-6 3:4:41, 37.564005268539645, 127.00807578640573
Theft, 2019-10-1 17:15:51, 37.56093226557213, 126.98490410531561
Theft, 2019-12-20 21:42:1, 37.56794724000594, 127.00671635816147
Theft, 2019-10-11 6:55:35, 37.5620336271665, 126.97343877821325
Theft, 2019-2-2 11:18:48, 37.560399279697286, 126.97785024334559
Theft, 2019-10-24 18:58:47, 37.558349821868944, 126.98437756853043
Theft, 2019-5-20 11:55:8, 37.5635103181376, 127.0161806214697
Theft, 2019-3-7 6:46:26, 37.56593024550591, 127.01526066424063
Theft, 2019-10-27 9:12:58, 37.56342482429586, 126.99076336508774
Theft, 2019-12-15 2:34:33, 37.55576273632283, 126.9840426744339
Theft, 2019-4-13 19:17:27, 37.56360732606457, 127.00502438491829
Theft, 2019-9-16 4:1:17, 37.559132817800155, 126.96919456710819
Theft, 2019-11-13 8:30:11, 37.563900189619545, 127.00069845657926
Theft, 2019-11-20 16:1:55, 37.56883627590031, 127.01678908928993
Theft, 2019-4-26 8:5:40, 37.565874950336706, 127.0011984484379
Theft, 2019-1-10 2:40:34, 37.56870978121022, 127.00783001753938
Theft, 2019-3-10 5:1:5, 37.56521148686723, 127.01676239728954
Theft, 2019-1-19 12:56:16, 37.567824788751906, 127.00082273013453
Theft, 2019-11-15 1:3:5, 37.55517829706371, 127.00012323643537
Theft, 2019-9-13 9:38:31, 37.56640734500048, 127.01428209686489
Theft, 2019-5-5 20:16:16, 37.55919989822854, 126.99859289988012
Theft, 2019-8-26 12:45:31, 37.555267432003305, 126.99500760116251
Theft, 2019-12-17 9:3:10, 37.555463505187234, 126.98401577526849
Theft, 2019-12-15 2:2:2, 37.56630348336937, 127.01660994326213
Theft, 2019-4-8 4:23:49, 37.564493000437196, 126.97977910263381
Theft, 2019-5-29 3:15:14, 37.559377503839784, 127.01427356374954
Theft, 2019-11-25 9:34:5, 37.56859388684019, 126.98554518966719
Theft, 2019-3-4 4:51:14, 37.558589755460396, 127.01388191547417
Theft, 2019-2-9 20:43:57, 37.555043976742155, 127.00827290199538
Theft, 2019-6-30 16:2:28, 37.56254324334253, 126.99281895730006
Theft, 2019-4-11 0:56:7, 37.55892367204778, 126.96824360664762
Theft, 2019-6-6 17:7:30, 37.566320346069, 126.96800122299258
Theft, 2019-7-28 23:23:7, 37.56130511897134, 126.9683948853106
Theft, 2019-4-1 12:54:2, 37.5614602013894, 126.98155678506485
Theft, 2019-5-23 16:21:56, 37.563000660193204, 127.00205146160773
Theft, 2019-2-11 15:52:51, 37.55947335050308, 126.98941057753828
Theft, 2019-3-24 2:5:30, 37.5593891475488, 126.98092898443076
Theft, 2019-12-28 6:47:7, 37.56730793423438, 126.97069429803457
Theft, 2019-1-24 20:50:20, 37.56062839339296, 127.00531492293715
Theft, 2019-8-15 6:25:11, 37.56781414927055, 126.97365307682887
Theft, 2019-2-6 11:21:12, 37.56685505336652, 126.97089982340216
Theft, 2019-7-27 14:1:53, 37.557895041607985, 126.99491297503648
Theft, 2019-4-23 22:31:39, 37.56884735054961, 127.01749319209998
Theft, 2019-5-8 12:23:48, 37.568076129929494, 126.98220741124226
Theft, 2019-4-12 13:24:9, 37.55718410789594, 126.97427915592024
Theft, 2019-12-8 19:50:1, 37.56262388683296, 127.01370267433707
Theft, 2019-6-24 0:20:50, 37.56585088425066, 127.01736023655599
Theft, 2019-9-2 7:44:51, 37.565690501428506, 126.99557428771864
Theft, 2019-1-12 15:21:53, 37.55762754011021, 126.9818903491539
Theft, 2019-3-24 10:12:22, 37.559824555110026, 126.97174075270706
Theft, 2019-1-9 20:55:51, 37.5549165131719, 126.98762083306688
Theft, 2019-5-10 20:50:56, 37.567466304960455, 126.97675435679886
Theft, 2019-11-1 11:26:26, 37.56295436499934, 126.98826450279837
Theft, 2019-5-2 22:33:9, 37.56330371848685, 127.01269746568883
Theft, 2019-4-7 21:18:32, 37.5674983551343, 126.99620574450219
Theft, 2019-2-16 12:44:3, 37.56243635080716, 126.97990404297171
Theft, 2019-9-14 21:43:25, 37.565543089746996, 127.0073242133031
Theft, 2019-12-9 15:19:46, 37.56042502442437, 126.98506573046645
Theft, 2019-6-29 2:36:44, 37.560929772616426, 127.00765129857697
Theft, 2019-9-12 4:35:44, 37.55830241702929, 126.98779215581698
Theft, 2019-7-5 4:17:15, 37.564244541372766, 127.01379718328245
Theft, 2019-8-2 12:31:0, 37.557621283057, 127.01458633705843
Theft, 2019-12-12 6:53:13, 37.55668029913695, 126.97342987442671
Theft, 2019-7-11 22:16:14, 37.55801419513584, 126.97045427813605
Theft, 2019-1-10 12:48:20, 37.56475696135676, 127.01570736467606
Theft, 2019-5-11 11:2:17, 37.561050789001186, 126.99562714641047
Theft, 2019-12-29 20:47:5, 37.563971023247575, 127.00739677420694
Theft, 2019-7-3 16:22:30, 37.55999230788961, 127.0097906644811
Theft, 2019-1-16 8:0:30, 37.557786679013745, 127.0001540970708
Theft, 2019-12-2 5:44:25, 37.565448860209486, 126.9803233684406
Theft, 2019-8-4 18:36:14, 37.56789084195228, 126.96788692382061
Theft, 2019-9-20 4:31:1, 37.555413820011246, 126.98336800175322
Theft, 2019-10-1 12:44:29, 37.560196131918865, 127.00621630096587
Theft, 2019-1-22 5:47:37, 37.561622566404694, 126.98555649711126
Theft, 2019-2-28 22:2:13, 37.55937672619432, 126.9869300013139
Theft, 2019-8-15 7:22:26, 37.56774858700212, 127.01243024268467
Theft, 2019-4-25 9:56:51, 37.55605931509361, 126.99520811001587
Theft, 2019-10-15 1:40:28, 37.558234484904595, 126.97099976361729
Theft, 2019-11-27 21:8:1, 37.56452699561846, 126.98194298276958
Theft, 2019-12-14 23:19:4, 37.556261200935424, 127.00125320301409
Theft, 2019-9-7 10:25:44, 37.56823793568625, 126.99331844864452
Theft, 2019-5-20 12:32:26, 37.565205967411806, 126.98674997918724
Theft, 2019-9-21 15:36:3, 37.55920989189554, 126.99014314389109
Theft, 2019-11-7 17:19:48, 37.55786665246509, 126.97982302355757
Theft, 2019-5-25 17:43:52, 37.55580744734587, 126.99054185913535
Theft, 2019-11-22 4:6:20, 37.55945259282908, 126.97235887148348
Theft, 2019-2-16 13:49:1, 37.56252978057566, 127.01036909138021
Theft, 2019-4-25 1:22:44, 37.560165071232554, 126.97571043166492
Theft, 2019-10-9 23:25:33, 37.56843474904887, 126.97021342639154
Theft, 2019-12-26 7:37:30, 37.56165314554002, 127.01531186521711
Theft, 2019-1-25 7:7:30, 37.56081970924693, 126.9940383043137
Theft, 2019-11-9 7:29:53, 37.55888375082769, 127.01010304464462
Theft, 2019-6-26 4:10:3, 37.564374881977855, 126.96893909480427
Theft, 2019-1-8 8:3:16, 37.566529920055096, 126.9891706688405
Theft, 2019-8-6 23:14:46, 37.556088770910115, 126.99620343968763
Theft, 2019-10-10 14:52:21, 37.56243197193078, 127.0140807613709
Theft, 2019-5-22 11:55:12, 37.566987415586254, 127.005609699376
Theft, 2019-6-5 15:9:48, 37.56646741802766, 126.98385766043867
Theft, 2019-9-2 2:22:38, 37.56832566995029, 126.99358278909322
Theft, 2019-6-16 3:26:11, 37.55557710841158, 126.9916707094585
Theft, 2019-1-21 5:15:12, 37.56100869325252, 126.97131492284804
Theft, 2019-10-21 11:25:56, 37.565696894985074, 127.0133067420365
Theft, 2019-5-30 23:46:6, 37.565700412799764, 126.97817921100142
Theft, 2019-12-5 15:54:41, 37.55613603237818, 126.97061277570299
Theft, 2019-12-13 6:57:7, 37.56682696940649, 126.98090111512103
Theft, 2019-12-8 17:32:39, 37.559891969153604, 126.99197211745832
Theft, 2019-7-15 19:56:47, 37.56823882115111, 127.00820198531395
Theft, 2019-5-16 13:23:44, 37.558974704761525, 126.98526395815063
Theft, 2019-9-11 19:59:12, 37.55730898592614, 126.99853025579348
Theft, 2019-1-26 16:18:16, 37.56789065059309, 126.99874385623004
Theft, 2019-5-13 7:52:42, 37.55847181311462, 126.99803444191646
Theft, 2019-11-7 5:7:58, 37.561557362299546, 126.97681791377667
Theft, 2019-8-15 7:37:1, 37.558651206108756, 126.99366002852008
Theft, 2019-10-22 1:3:7, 37.56464945970399, 126.99056547191088
Theft, 2019-11-9 22:50:36, 37.56106539803744, 127.01015215012632
Theft, 2019-6-2 6:14:57, 37.560369978324886, 126.97167689298958
Theft, 2019-5-26 5:26:32, 37.56612447303977, 126.99794973285888
Theft, 2019-11-30 7:52:9, 37.55530211174849, 127.00738744100475
Theft, 2019-1-28 8:23:58, 37.565199955893505, 126.9746795327355
Theft, 2019-3-22 16:16:49, 37.5684338942235, 127.01485236681629
Theft, 2019-7-1 9:30:2, 37.565010086193276, 126.97889767828403
Theft, 2019-10-5 20:16:23, 37.55730645842982, 127.00168389348244
Theft, 2019-5-18 5:44:19, 37.5625500712795, 127.00740785952736
Theft, 2019-5-20 9:24:0, 37.55894931893975, 126.9824312462875
Theft, 2019-9-19 1:42:20, 37.567255089466585, 126.98207884671731
Theft, 2019-4-26 9:11:44, 37.561286373951326, 126.99022956595816
Theft, 2019-7-4 3:15:59, 37.56700510569421, 126.99402880891405
Theft, 2019-7-2 9:35:45, 37.557448811781185, 126.99123625100411
Theft, 2019-9-28 20:25:56, 37.56639535980966, 126.97672240198041
Theft, 2019-3-14 1:21:55, 37.56822291416742, 126.9968771439887
Theft, 2019-4-3 16:22:42, 37.5632489140361, 126.96847510545658
Theft, 2019-12-5 21:52:3, 37.56270548656483, 126.97511762281776
Theft, 2019-7-6 22:23:55, 37.55910596869446, 126.9989475421645
Theft, 2019-6-12 22:36:26, 37.56476753869358, 126.98686680660354
Theft, 2019-9-18 17:16:1, 37.56203906658383, 126.98276945478824
Theft, 2019-4-17 23:38:36, 37.56627575467322, 126.98546023163793
Theft, 2019-9-11 18:41:43, 37.55561235967226, 126.99345734758168
Theft, 2019-7-5 15:38:17, 37.56714983597739, 126.99690969355332
Theft, 2019-6-8 13:33:12, 37.565394580761094, 126.9912613329327
Theft, 2019-3-15 9:0:59, 37.55814249161799, 126.98755383899845
Theft, 2019-9-22 3:12:46, 37.55523166554088, 127.01172037593088
Theft, 2019-8-30 0:19:18, 37.55663518502039, 127.00672475610637
Theft, 2019-9-18 23:57:6, 37.56603081022334, 126.96935338138505
Theft, 2019-1-14 6:0:55, 37.5641391124805, 126.97963714776441
Theft, 2019-9-10 9:33:22, 37.56592986352636, 127.00931046832778
Theft, 2019-6-27 20:18:1, 37.55686514865402, 127.01575452752431
Theft, 2019-9-27 10:33:54, 37.5571077903149, 126.98786058652857
Theft, 2019-10-12 18:48:25, 37.5561237095395, 126.9896222749487
Theft, 2019-10-9 21:17:6, 37.567744135222995, 126.97843049169117
Theft, 2019-7-8 7:27:27, 37.565673171107704, 126.98061431632243
Theft, 2019-8-19 21:50:19, 37.556293598689464, 127.00648215188139
Theft, 2019-6-20 16:26:9, 37.55949485979308, 126.99653609937803
Theft, 2019-2-7 14:40:38, 37.56027716207797, 126.99129248432112
Assault, 2019-2-5 12:8:16, 37.55758248262472, 127.00690462418623
Assault, 2019-8-14 23:6:56, 37.56594610510076, 126.9718955159131
Assault, 2019-2-16 3:2:16, 37.567794791475876, 126.99523222337353
Assault, 2019-10-30 10:9:46, 37.56425663715659, 126.9826210671432
Assault, 2019-2-23 6:51:52, 37.55833247540984, 126.98553273050112
Assault, 2019-10-1 23:45:14, 37.557888870960014, 127.00496098332128
Assault, 2019-10-26 12:30:5, 37.56104163286108, 127.01518447617373
Assault, 2019-4-26 12:49:0, 37.563796921046716, 126.97885313422378
Assault, 2019-8-15 11:44:10, 37.55550908079208, 127.01756389932346
Assault, 2019-7-8 10:33:9, 37.56403226708127, 127.01560838734162
Assault, 2019-5-18 13:40:53, 37.55759870311128, 127.01098506584975
Assault, 2019-3-20 21:54:21, 37.55877614692441, 126.99541170472328
Assault, 2019-9-14 5:2:10, 37.56133576897134, 127.0061766982765
Assault, 2019-11-9 2:57:37, 37.554868710358626, 126.97314938715051
Assault, 2019-11-19 19:35:44, 37.56421846240681, 126.99950629780461
Assault, 2019-9-30 6:5:33, 37.56145802565866, 126.99689258557649
Assault, 2019-4-12 8:5:17, 37.5553843560955, 126.9684922652
Assault, 2019-1-17 20:0:21, 37.56436452414254, 126.98063093993791
Assault, 2019-4-21 23:14:51, 37.55783101028889, 126.97298043667091
Assault, 2019-11-25 3:0:46, 37.56208945388823, 126.9696356115145
Assault, 2019-5-21 11:30:55, 37.567311354892745, 126.98216588137953
Assault, 2019-1-15 16:12:0, 37.56780145545024, 126.99822352922553
Assault, 2019-2-13 21:9:23, 37.55709982499975, 126.96900914864206
Assault, 2019-4-25 22:14:49, 37.56016310535493, 127.00794480935286
Assault, 2019-10-13 22:34:36, 37.55551352001093, 127.01483895529503
Assault, 2019-1-21 19:6:45, 37.564648858711145, 127.01161218868938
Assault, 2019-12-11 6:43:55, 37.55893440854243, 126.99858033223113
Assault, 2019-10-2 19:10:13, 37.55944920145285, 127.00881889701772
Assault, 2019-2-17 19:35:22, 37.567093534014816, 126.98846158785464
Assault, 2019-5-12 0:27:45, 37.5625253043363, 126.98486696823167
Assault, 2019-5-24 12:43:20, 37.554862754667504, 126.96840026680566
Assault, 2019-2-8 5:3:50, 37.558352148458525, 126.99393385999153
Assault, 2019-9-5 2:34:18, 37.56083128304588, 126.97671842129664
Assault, 2019-9-2 10:33:9, 37.55895604315067, 127.00622429491042
Assault, 2019-1-6 5:11:6, 37.556670992530776, 127.00274320960509
Assault, 2019-9-22 5:55:21, 37.566816117504366, 127.00132658603839
Assault, 2019-8-5 2:23:34, 37.56181420603027, 127.00522460734098
Assault, 2019-9-28 17:38:52, 37.556530919308464, 127.00593318334876
Assault, 2019-10-3 11:33:12, 37.56245708487878, 126.99584745351481
Assault, 2019-12-30 6:39:53, 37.56329805267149, 126.97754815853024
Assault, 2019-12-4 19:38:7, 37.56704550121324, 127.0117635879056
Assault, 2019-8-16 2:53:58, 37.555325087990504, 127.01463342673225
Assault, 2019-1-15 21:40:27, 37.56004489011907, 126.99014504133463
Assault, 2019-11-26 12:1:3, 37.556295497795475, 126.98134487386648
Assault, 2019-11-23 3:37:56, 37.56748545091831, 126.97008827911607
Assault, 2019-7-11 7:32:54, 37.558611382614785, 127.00467395804702
Assault, 2019-7-8 22:43:58, 37.565333462945524, 126.9856051685204
Assault, 2019-7-17 12:41:53, 37.56694580607808, 126.99761606050245
Assault, 2019-2-12 23:7:35, 37.55655250332308, 127.00583735143475
Assault, 2019-7-26 3:48:30, 37.566936763902106, 127.00771471253665
Assault, 2019-3-5 4:3:0, 37.55701113528971, 126.97722754737947
Assault, 2019-3-28 19:29:52, 37.55770315167586, 127.01206209353236
Assault, 2019-12-27 18:57:13, 37.55524750286293, 127.00893264795323
Assault, 2019-12-29 7:40:46, 37.56539602436962, 127.01650850092385
Assault, 2019-10-29 18:5:42, 37.56520595263594, 127.0004082539537
Assault, 2019-1-2 3:18:41, 37.56820039493675, 127.01664097603269
Assault, 2019-4-5 19:36:7, 37.55805024448234, 126.98928242008526
Assault, 2019-12-14 7:23:25, 37.562682650364266, 126.98124253163559
Assault, 2019-8-27 13:0:25, 37.56730088449477, 126.97159927439084
Assault, 2019-9-2 5:6:55, 37.55866838890421, 126.9688082932626
Assault, 2019-12-16 16:49:52, 37.55799952213011, 127.01103233737238
Assault, 2019-4-28 5:49:26, 37.56253363028728, 127.01712281315109
Assault, 2019-9-29 15:58:28, 37.5613086954186, 127.00957779507965
Assault, 2019-7-25 19:53:33, 37.55663469912794, 126.9953601455206
Assault, 2019-5-3 12:46:54, 37.55958985510973, 126.974223291525
Assault, 2019-11-5 18:52:6, 37.56872889275111, 126.9842630812822
Assault, 2019-11-27 10:5:22, 37.55761896032528, 126.98404843370636
Assault, 2019-5-26 18:9:13, 37.555528001700786, 126.99546205202576
Assault, 2019-2-30 18:1:29, 37.5646429163023, 126.98628798226785
Assault, 2019-7-25 18:36:21, 37.566772881569065, 126.98000868698333
Assault, 2019-10-11 23:15:56, 37.56032841553014, 127.01397690153514
Assault, 2019-11-7 9:11:21, 37.55589334346593, 127.00639575122923
Assault, 2019-12-23 22:48:53, 37.563116818089014, 126.97186920333795
Assault, 2019-6-18 2:5:13, 37.55975218652424, 126.9789410876954
Assault, 2019-6-2 15:39:1, 37.565179183387215, 126.98377361958978
Assault, 2019-9-18 21:13:34, 37.558936477713836, 126.98229989370107
Assault, 2019-10-4 1:16:58, 37.558617628015526, 127.01371451153004
Assault, 2019-4-15 0:25:2, 37.56050304917448, 126.99123540215321
Assault, 2019-5-22 22:33:6, 37.56598810407857, 126.98111245681567
Assault, 2019-2-12 18:25:52, 37.56589629712256, 126.98951499667886
Assault, 2019-3-23 10:21:32, 37.5687909411905, 126.9825042634944
Assault, 2019-12-17 18:31:45, 37.56218581224318, 126.96863721220103
Assault, 2019-11-14 13:9:46, 37.555572342699854, 126.98256625787752
Assault, 2019-5-3 3:12:8, 37.558483796140514, 126.98125704949472
Assault, 2019-5-4 14:32:0, 37.55818408127067, 126.99020509852511
Assault, 2019-5-27 17:23:38, 37.55866912951359, 127.00924719958282
Assault, 2019-1-27 21:34:58, 37.55630671732817, 126.98319800995225
Assault, 2019-11-16 4:33:58, 37.56629626182627, 127.00924280065628
Assault, 2019-1-25 10:4:47, 37.55698774983022, 126.96955991990242
Assault, 2019-2-5 9:57:36, 37.55574099012121, 126.97558880664825
Assault, 2019-1-5 3:14:14, 37.5591445445777, 126.98884442132615
Assault, 2019-5-14 3:58:44, 37.56711165701149, 127.00813565523963
Assault, 2019-11-13 3:5:46, 37.55649111709102, 126.97842010523082
Assault, 2019-3-27 20:34:9, 37.55548133450822, 126.97733158899585
Assault, 2019-4-23 8:42:42, 37.556482656795026, 127.00376945013593
Assault, 2019-2-9 4:14:55, 37.55692987328019, 126.98772256259548
Assault, 2019-10-22 19:51:29, 37.56296511509706, 126.97052728511355
Assault, 2019-11-13 14:44:25, 37.56305054698076, 126.97199332758031
Assault, 2019-12-5 12:27:50, 37.564778979812566, 126.98565872559794
Assault, 2019-10-30 7:27:7, 37.55468769940541, 126.99910480019633
Assault, 2019-2-19 0:33:50, 37.56823622509468, 127.01709162081222
Assault, 2019-1-21 22:59:31, 37.56834020974059, 127.01099073147137
Assault, 2019-8-30 17:24:50, 37.56820992169266, 127.01306955427239
Assault, 2019-11-20 23:25:50, 37.5580528720146, 126.97258108833108
Assault, 2019-6-15 22:0:23, 37.559712696930745, 126.98877258759592
Assault, 2019-10-13 15:44:20, 37.5686514447784, 126.99831384592804
Assault, 2019-6-29 16:53:50, 37.55467703421038, 126.97493877576431
Assault, 2019-6-11 0:42:51, 37.560909676782295, 127.00128097471156
Assault, 2019-7-19 19:18:21, 37.56238908743471, 126.99914835797145
Assault, 2019-10-8 13:59:58, 37.55945179410655, 126.99365926152198
Assault, 2019-4-21 15:52:34, 37.567045498714315, 126.99305719746529
Assault, 2019-3-8 23:41:20, 37.555196079190225, 127.00465124455518
