Type,Date-Time,Latitude,Longitude,Grid
절도,2016-11-20 20:14:18,37.56511889,126.9856411,328
폭행,2016-4-11 20:31:57,37.55853231,127.0015076,642
절도,2016-1-11 11:14:27,37.55974864,126.9703632,96
강간,2016-1-18 16:31:57,37.5679099,127.0187951,1001
폭행,2016-4-8 7:37:53,37.55822484,126.9640229,17
절도,2016-10-17 7:23:47,37.55625819,127.0172603,994
폭행,2016-7-4 21:29:23,37.56859123,127.0073978,755
폭행,2016-7-12 21:28:56,37.56266078,126.9933591,470
폭행,2016-10-12 23:40:29,37.56303461,127.0051999,706
절도,2016-6-30 17:16:35,37.55602809,127.0012979,645
폭행,2016-2-11 0:31:44,37.55754355,126.9956074,524
폭행,2016-4-25 18:13:53,37.55792084,127.0065942,767
폭행,2016-9-15 3:12:39,37.56303494,127.0218086,1058
절도,2016-9-11 4:34:19,37.56289722,127.0263994,1103
절도,2016-2-26 22:3:50,37.55362595,126.9666104,42
폭행,2016-9-18 3:41:51,37.56422062,126.9969576,542
절도,2016-9-6 20:57:38,37.56645957,127.0065296,757
폭행,2016-7-11 4:56:51,37.55556844,127.012097,880
강간,2016-11-20 20:47:50,37.55369027,127.0078717,800
폭행,2016-2-2 0:22:14,37.55847391,127.0199239,1029
절도,2016-7-23 13:15:3,37.549509,127.0081654,805
절도,2016-7-23 24:44:17,37.55728858,126.9716037,114
절도,2016-4-18 21:23:1,37.55691135,126.987192,374
절도,2016-3-13 21:2:14,37.55283825,127.0007259,625
폭행,2016-5-15 3:23:18,37.56497632,126.9740064,141
폭행,2016-8-7 13:57:36,37.5532086,126.9612641,5
절도,2016-10-30 13:29:1,37.5544953,127.0104206,857
폭행,2016-12-29 12:25:46,37.56371268,127.0040043,682
절도,2016-9-6 13:14:34,37.55021438,126.9964389,557
폭행,2016-1-17 6:35:9,37.55381852,126.9921822,458
폭행,2016-8-5 3:22:54,37.55832413,126.9978531,572
강간,2016-9-20 17:1:31,37.56571795,127.0225142,1072
절도,2016-5-23 12:25:2,37.5635627,127.026573,1102
절도,2016-6-23 9:50:36,37.55778181,126.9928379,476
폭행,2016-7-27 18:23:34,37.55084864,126.9945551,507
폭행,2016-2-15 0:55:13,37.56026694,126.9912568,430
폭행,2016-4-21 22:35:2,37.56662568,126.9714367,104
폭행,2016-6-2 21:20:7,37.5543498,127.0146689,954
절도,2016-9-24 21:29:23,37.56158453,127.0152515,946
절도,2016-11-8 18:48:10,37.56846048,126.9884842,381
절도,2016-11-17 22:48:28,37.55031726,126.9991171,605
폭행,2016-10-5 24:43:17,37.55826512,127.0022426,665
절도,2016-6-28 17:11:11,37.56503245,126.9720643,106
절도,2016-12-10 16:7:11,37.55454716,126.9821669,284
절도,2016-9-14 6:11:42,37.55698823,127.0085148,797
절도,2016-6-26 21:30:26,37.56789701,127.0153924,939
절도,2016-9-17 3:32:32,37.56941339,127.0235095,1068
폭행,2016-3-3 12:34:16,37.55720556,127.0080676,796
폭행,2016-7-28 21:42:29,37.56910132,126.9794635,230
절도,2016-7-4 17:28:23,37.56325052,126.9777143,200
폭행,2016-10-12 13:40:50,37.56449312,126.9706907,90
폭행,2016-10-26 16:55:34,37.56009079,127.0075028,764
폭행,2016-6-28 10:46:30,37.55543919,126.9840268,320
폭행,2016-11-3 17:56:56,37.56757298,126.9839469,307
폭행,2016-12-29 22:42:5,37.55456359,126.9827857,303
폭행,2016-3-12 18:56:47,37.55144286,126.9918766,461
절도,2016-8-1 19:29:22,37.55933229,126.9874165,371
폭행,2016-6-8 21:34:59,37.56587525,126.9901023,404
폭행,2016-1-27 23:37:15,37.56222828,127.0178,987
폭행,2016-11-21 11:40:4,37.5563712,126.9986825,598
절도,2016-4-27 9:54:5,37.55326316,126.9616393,5
폭행,2016-5-21 19:37:31,37.56505746,127.018527,1004
절도,2016-3-28 17:40:10,37.56309641,126.9926666,448
절도,2016-8-24 12:56:57,37.57154041,127.02365,1083
폭행,2016-6-20 16:23:29,37.55315824,127.0162542,976
절도,2016-4-12 15:42:41,37.55228282,126.9978408,579
폭행,2016-3-21 23:0:10,37.56592946,126.972273,105
폭행,2016-8-7 15:42:29,37.55887676,127.0031373,688
폭행,2016-2-24 21:40:51,37.56759327,126.9770932,195
폭행,2016-6-16 17:20:25,37.55968775,127.0047187,710
절도,2016-6-8 9:52:42,37.56568552,126.9835684,291
강간,2016-9-4 21:16:20,37.55907473,127.0054803,736
절도,2016-9-18 22:58:55,37.54794916,127.0119612,889
절도,2016-8-21 6:31:26,37.55818738,127.0186627,1011
절도,2016-4-1 17:33:1,37.55631546,126.9627025,9
절도,2016-8-31 24:18:59,37.56841056,127.0229358,1069
절도,2016-1-25 13:42:41,37.55537426,127.0094657,828
폭행,2016-10-27 6:34:29,37.57238013,127.0242824,1082
폭행,2016-11-11 23:59:33,37.5682675,126.9916957,442
폭행,2016-4-25 21:37:51,37.55583629,127.0117807,880
폭행,2016-4-4 23:37:48,37.5529652,127.004852,717
폭행,2016-12-5 24:26:29,37.56164762,126.9713215,110
절도,2016-5-11 16:49:32,37.5619915,127.0192649,1025
강간,2016-9-28 21:31:6,37.55641881,126.997887,574
폭행,2016-9-6 2:58:55,37.55910283,127.0136301,925
절도,2016-7-24 18:8:0,37.56516515,127.0196493,1022
절도,2016-6-18 16:13:54,37.55855889,126.9611757,1
폭행,2016-8-9 23:46:40,37.54864766,127.008895,835
절도,2016-4-15 15:58:51,37.55808561,126.9973059,549
폭행,2016-2-4 2:26:42,37.56150079,126.9688521,62
절도,2016-3-5 6:47:34,37.55400384,126.965831,42
폭행,2016-12-26 23:52:26,37.56536515,126.9925392,445
절도,2016-3-15 16:13:50,37.5582946,126.9715697,113
폭행,2016-1-3 14:30:20,37.54663025,127.0077072,808
폭행,2016-1-12 5:55:7,37.55605214,127.000795,645
폭행,2016-3-25 0:58:49,37.56756934,126.9773765,195
폭행,2016-7-22 21:51:22,37.56742896,127.0047674,701
절도,2016-9-19 11:7:15,37.56007017,126.9681961,63
폭행,2016-12-18 17:41:44,37.55717357,126.9935596,477
폭행,2016-5-12 1:28:56,37.56201128,126.9847078,313
폭행,2016-6-18 17:35:54,37.55738699,126.9997387,620
절도,2016-6-3 13:55:30,37.54836264,127.0097394,835
절도,2016-4-22 15:5:43,37.56184131,126.9991514,592
폭행,2016-1-15 6:10:2,37.56053884,126.9807434,259
절도,2016-6-12 6:15:52,37.56710023,127.0011423,632
절도,2016-4-8 3:33:45,37.56099169,127.0223471,1060
절도,2016-5-3 21:40:10,37.55787666,126.9856868,336
폭행,2016-11-3 3:47:18,37.55649003,127.006495,768
절도,2016-8-6 18:58:50,37.56392656,126.9791109,217
절도,2016-12-4 20:58:45,37.56826497,126.9790195,212
절도,2016-7-28 16:20:1,37.54848857,126.9953502,534
절도,2016-7-2 6:45:30,37.55791185,126.9931463,476
폭행,2016-5-16 23:29:43,37.55623032,126.9626596,10
절도,2016-10-7 9:20:30,37.56790804,126.9797337,232
절도,2016-10-30 11:35:47,37.55784987,126.9925384,454
폭행,2016-5-29 20:6:58,37.56053075,127.0168249,989
절도,2016-12-8 11:9:31,37.55534841,127.0161586,974
절도,2016-9-21 12:2:29,37.55942607,126.9941513,497
절도,2016-9-1 4:56:51,37.55480173,126.9661579,41
절도,2016-6-25 6:7:43,37.55311383,126.9927545,459
절도,2016-8-16 23:27:57,37.55897227,127.0191122,1029
폭행,2016-4-24 23:36:52,37.55192049,127.0110267,859
폭행,2016-3-28 16:11:38,37.56470199,127.0176765,984
폭행,2016-12-20 23:37:25,37.55621106,126.969607,84
폭행,2016-1-17 12:47:41,37.56040345,126.9988177,594
절도,2016-5-7 7:24:50,37.56844721,127.0067142,755
절도,2016-11-6 18:35:27,37.56118337,126.9685397,62
폭행,2016-9-8 18:40:10,37.55498965,127.0116722,881
폭행,2016-2-22 24:27:16,37.56410391,127.0039387,682
절도,2016-11-30 5:16:15,37.56036534,127.0031356,686
절도,2016-1-26 22:21:0,37.54426272,127.007075,782
폭행,2016-4-14 18:17:10,37.5580963,126.9693044,82
폭행,2016-10-15 24:46:37,37.56636102,126.9874268,363
폭행,2016-5-2 5:28:43,37.54706595,127.0093212,837
절도,2016-1-7 18:48:58,37.56511558,127.0150545,942
폭행,2016-7-29 21:31:55,37.56716117,127.0204107,1036
절도,2016-8-15 12:49:12,37.55659545,126.9809342,263
강간,2016-11-10 9:27:43,37.5604536,126.9753525,165
절도,2016-5-6 17:42:9,37.55374066,127.0005152,624
폭행,2016-7-18 3:53:14,37.55574038,126.9687761,68
폭행,2016-9-3 20:50:8,37.56411278,126.9875378,366
폭행,2016-8-17 24:35:20,37.56119886,127.0130338,899
절도,2016-10-18 9:13:28,37.56542932,127.0221483,1055
절도,2016-3-28 10:38:51,37.55520728,127.0097654,828
절도,2016-2-15 13:13:47,37.56572917,127.0191863,1021
절도,2016-5-23 13:53:49,37.55433642,127.0078428,800
절도,2016-1-25 6:19:20,37.57112767,127.0199264,1015
폭행,2016-9-11 17:42:4,37.55162666,127.0037596,696
절도,2016-10-27 14:28:33,37.56384835,126.9705059,91
절도,2016-6-26 18:56:58,37.55580779,126.964924,30
절도,2016-11-30 18:12:23,37.56205716,127.0131784,898
폭행,2016-5-22 24:9:14,37.54922439,126.9982114,582
절도,2016-10-20 22:2:49,37.56509896,126.9991939,589
절도,2016-7-26 21:31:39,37.56936169,127.0131292,890
폭행,2016-2-26 24:41:32,37.5588014,126.9633868,17
절도,2016-12-8 10:55:10,37.55604193,127.0187081,1014
절도,2016-3-21 10:13:51,37.55925916,127.0118999,876
절도,2016-12-27 20:56:52,37.56148009,126.991569,429
절도,2016-1-13 18:22:46,37.55629279,126.9955437,526
절도,2016-1-10 4:54:29,37.56533074,127.0239952,1089
폭행,2016-12-18 6:47:30,37.56837554,126.9896159,401
절도,2016-11-30 19:15:42,37.56757633,126.9796798,232
폭행,2016-5-21 16:39:37,37.54752143,127.0077672,807
폭행,2016-2-24 24:39:3,37.56689595,126.9870113,344
폭행,2016-6-24 12:15:54,37.56841191,127.020578,1035
폭행,2016-9-2 3:53:12,37.56050536,126.9989168,594
폭행,2016-1-7 23:57:33,37.56113796,126.9709664,94
폭행,2016-6-30 10:28:6,37.56506295,126.9915698,425
절도,2016-11-24 18:34:42,37.55506865,126.9839725,321
강간,2016-3-5 24:53:25,37.55666237,127.0073327,768
폭행,2016-1-9 19:37:32,37.55714831,126.9975537,574
절도,2016-7-30 18:48:25,37.55522095,126.9613566,3
폭행,2016-2-3 7:37:13,37.56943264,127.0094314,812
절도,2016-5-14 18:22:44,37.55354082,126.9871901,378
절도,2016-12-18 9:41:25,37.56096384,126.9693305,78
강간,2016-3-11 14:41:36,37.56469891,126.9716935,106
절도,2016-9-1 21:28:29,37.56275241,127.0171204,986
절도,2016-6-8 20:14:46,37.56802704,127.000177,608
절도,2016-4-5 2:34:21,37.5609669,126.9869111,350
절도,2016-2-28 4:16:51,37.55445424,126.9812452,266
폭행,2016-7-7 0:30:36,37.56746241,127.0097917,814
절도,2016-7-24 12:42:7,37.56778933,127.0085146,785
폭행,2016-10-29 22:29:25,37.55783404,127.0141863,927
폭행,2016-6-22 0:25:25,37.56063086,127.0130221,900
폭행,2016-1-22 18:53:2,37.56767611,127.0148961,939
절도,2016-3-11 12:14:5,37.55014853,127.0079902,804
폭행,2016-8-29 22:54:7,37.56597006,127.0234689,1072
절도,2016-5-3 11:7:16,37.57146152,127.0197612,1015
폭행,2016-5-26 11:14:29,37.56062276,126.9732932,128
폭행,2016-5-10 21:55:56,37.56395948,126.9725355,124
폭행,2016-4-25 2:56:21,37.56814799,127.0129293,891
폭행,2016-3-10 12:16:14,37.56319174,127.02293,1075
폭행,2016-10-9 24:31:9,37.55291798,127.0135191,932
폭행,2016-2-8 15:15:30,37.55612954,126.9805507,264
절도,2016-9-15 5:26:48,37.56131132,126.9808727,258
절도,2016-2-28 8:23:19,37.55193817,127.0135185,933
폭행,2016-2-28 21:55:39,37.56151914,127.0147839,946
강간,2016-10-1 17:30:41,37.56470085,126.9741365,141
폭행,2016-9-14 18:15:1,37.55192694,126.9983209,579
절도,2016-10-20 22:23:33,37.56426389,126.971281,107
절도,2016-9-27 12:28:39,37.56651342,127.0095965,815
폭행,2016-4-22 13:54:49,37.56813355,126.9871506,361
절도,2016-7-18 1:29:17,37.56190346,126.9982765,568
절도,2016-1-26 3:59:19,37.55301951,127.0156539,976
폭행,2016-9-28 13:40:19,37.56705058,127.0098297,815
절도,2016-12-16 9:20:46,37.56798396,127.0160334,959
폭행,2016-7-5 12:59:6,37.56645659,126.9681205,56
절도,2016-5-26 7:9:18,37.54729336,127.004317,723
폭행,2016-3-4 23:7:41,37.56250192,127.0074948,762
절도,2016-6-27 12:13:55,37.54657684,127.009327,837
절도,2016-11-28 7:19:53,37.56426995,127.0095413,818
폭행,2016-3-17 14:2:19,37.56082074,126.9978652,569
절도,2016-2-27 7:32:40,37.55859396,126.964604,27
절도,2016-1-24 12:55:40,37.55621584,126.9977823,575
폭행,2016-5-31 24:49:37,37.55855739,127.0026143,665
폭행,2016-7-27 2:39:9,37.55190704,127.0108564,859
폭행,2016-8-29 23:21:14,37.56736404,127.0119929,867
폭행,2016-12-25 24:30:22,37.56205898,126.9991191,592
절도,2016-8-30 6:27:32,37.56284939,126.9835814,294
폭행,2016-6-20 21:57:21,37.56045852,127.0050321,709
절도,2016-7-8 22:3:7,37.56944067,127.0159864,958
폭행,2016-9-3 20:52:1,37.55524297,126.9792385,246
강간,2016-10-6 7:30:24,37.56562784,126.9805403,253
강간,2016-2-2 19:51:25,37.55911565,127.0004487,618
절도,2016-3-18 19:48:16,37.55731679,127.0084664,796
강간,2016-10-6 3:59:47,37.56067714,126.9695323,79
폭행,2016-5-27 24:17:42,37.56781202,126.9846814,307
폭행,2016-5-11 3:54:56,37.56101078,127.025253,1100
절도,2016-9-20 3:3:59,37.55884453,126.9654914,27
폭행,2016-5-23 3:1:40,37.56675498,126.9865865,344
폭행,2016-9-20 3:47:1,37.5673208,126.992661,443
절도,2016-12-1 18:22:2,37.56200414,126.9718977,109
폭행,2016-2-17 23:0:54,37.56499117,127.0071342,759
폭행,2016-6-29 6:28:42,37.56387369,127.0133457,920
폭행,2016-2-17 23:58:19,37.56137321,126.9753325,164
폭행,2016-4-23 9:2:43,37.55299904,127.0044959,717
절도,2016-5-1 20:57:0,37.56082661,127.015853,967
절도,2016-8-19 9:11:15,37.56833638,126.9804235,250
폭행,2016-2-17 13:22:58,37.55313274,126.9983222,578
폭행,2016-3-9 19:32:9,37.54755498,127.0069399,778
폭행,2016-9-20 15:38:15,37.55631005,126.9933221,477
절도,2016-5-29 19:58:38,37.55692249,127.0018732,644
절도,2016-4-1 3:6:19,37.56616746,126.9667416,43
절도,2016-5-23 2:34:37,37.56032187,126.9778318,203
폭행,2016-7-3 22:15:56,37.56458293,126.971605,106
폭행,2016-8-7 24:9:3,37.56773779,126.990677,422
폭행,2016-8-1 3:13:31,37.55737531,126.9761225,187
폭행,2016-11-14 3:42:40,37.56383075,126.9786528,217
폭행,2016-2-20 17:27:54,37.5462131,127.0052471,724
폭행,2016-2-7 6:11:4,37.55481898,126.9948623,502
폭행,2016-6-23 0:27:18,37.56345509,127.0006582,614
절도,2016-7-24 1:31:2,37.56991846,127.0229369,1067
절도,2016-6-19 17:53:48,37.56292404,127.0192793,1024
절도,2016-11-21 12:2:58,37.55635442,127.0095689,826
절도,2016-5-13 14:50:24,37.56680627,127.0049624,702
절도,2016-1-4 9:14:35,37.55304705,127.0023856,671
절도,2016-5-17 2:7:33,37.55603974,127.001163,645
폭행,2016-7-20 6:54:18,37.55045627,126.9931974,484
폭행,2016-9-18 24:22:50,37.56883068,127.0020155,654
폭행,2016-9-26 0:47:43,37.55826645,126.9659497,37
절도,2016-12-26 20:31:23,37.56437522,127.0204207,1039
폭행,2016-6-27 21:38:52,37.55612264,126.9993013,599
폭행,2016-6-24 12:29:41,37.56904541,126.9757321,155
폭행,2016-7-23 6:28:37,37.5539496,126.9886293,397
절도,2016-6-16 6:14:41,37.55363801,127.0142747,931
절도,2016-6-26 15:23:19,37.55076405,127.0011947,651
절도,2016-10-18 16:48:38,37.56538952,127.0206713,1038
폭행,2016-11-18 21:2:48,37.55757616,127.0066541,767
폭행,2016-11-11 1:56:25,37.55243732,127.0060855,744
폭행,2016-3-8 17:46:57,37.55878936,127.0132403,902
절도,2016-11-13 20:56:28,37.5642927,126.9825673,274
폭행,2016-1-8 22:8:19,37.55432173,126.9640683,22
절도,2016-8-4 12:47:58,37.56514772,126.9830575,292
폭행,2016-4-7 2:56:10,37.56817831,126.967913,54
절도,2016-12-12 2:25:42,37.55919184,127.022254,1062
절도,2016-5-2 3:38:59,37.55400351,126.9930556,480
절도,2016-2-12 20:13:47,37.56467066,126.9947218,491
폭행,2016-7-14 7:12:6,37.55566751,126.9815141,283
절도,2016-9-28 17:47:43,37.55844683,126.9898938,412
폭행,2016-11-21 6:20:50,37.55228186,126.9986153,603
폭행,2016-12-16 21:29:27,37.55526389,126.9629911,11
폭행,2016-5-2 21:26:31,37.55472337,126.969491,85
절도,2016-10-7 14:56:12,37.55903935,126.977934,204
절도,2016-6-21 12:38:46,37.5563886,127.0024321,667
절도,2016-1-2 19:24:31,37.56817192,126.9857698,324
폭행,2016-8-27 8:14:19,37.55667819,127.0173958,993
폭행,2016-7-16 0:46:38,37.55823837,127.0143888,926
폭행,2016-4-23 22:51:24,37.55700363,126.9853803,337
절도,2016-12-23 2:41:58,37.55289707,126.9938001,481
강간,2016-2-2 0:5:39,37.5627401,126.9759169,181
폭행,2016-3-7 15:57:56,37.56293043,127.0238798,1092
폭행,2016-11-25 17:29:48,37.56733278,126.9838688,307
폭행,2016-2-2 22:59:20,37.54640981,127.006575,780
폭행,2016-7-4 4:45:30,37.5534481,127.0056368,743
절도,2016-3-30 0:29:14,37.57078823,127.0227335,1066
절도,2016-6-23 2:42:3,37.55542697,127.0009607,645
폭행,2016-4-4 0:44:28,37.56882136,126.9959411,512
폭행,2016-6-11 15:9:17,37.55963636,126.998138,571
절도,2016-8-30 9:38:43,37.5614179,126.9830651,296
절도,2016-9-7 15:4:14,37.56524928,127.0123698,895
절도,2016-3-31 10:50:37,37.56316082,127.0047643,706
폭행,2016-5-12 23:8:1,37.56425906,127.0247304,1097
폭행,2016-6-15 7:28:55,37.55740189,126.9712928,114
폭행,2016-10-22 21:4:37,37.55953277,127.0123744,901
절도,2016-4-27 12:2:53,37.55133879,127.0095767,832
폭행,2016-12-6 15:29:45,37.55632616,126.9729183,132
절도,2016-8-26 18:56:17,37.55517087,126.98642,357
절도,2016-9-3 23:59:21,37.55099753,127.0045624,719
절도,2016-12-26 11:12:50,37.56006504,127.0061719,735
절도,2016-6-19 13:22:9,37.56351145,126.9816252,274
절도,2016-1-18 15:47:39,37.55729468,126.999069,597
폭행,2016-2-3 11:37:21,37.56029711,127.0140053,924
강간,2016-7-25 19:7:25,37.55541203,126.9897343,415
절도,2016-6-27 20:6:23,37.56027271,126.9958821,521
절도,2016-9-8 0:16:37,37.56461483,126.9881896,365
폭행,2016-8-15 22:10:0,37.55840089,126.9765821,186
폭행,2016-6-26 16:15:56,37.56145567,127.0180727,1008
폭행,2016-12-17 2:50:33,37.55433758,127.0111154,882
폭행,2016-1-1 24:43:26,37.56478356,127.0218891,1056
폭행,2016-1-24 23:43:53,37.55485097,127.0152198,953
절도,2016-9-4 22:18:26,37.56148696,126.9937802,472
절도,2016-8-10 24:57:20,37.5571882,126.9783502,225
폭행,2016-6-16 5:15:14,37.5489622,126.9936609,486
절도,2016-9-22 5:26:3,37.55815999,126.9800772,242
절도,2016-9-24 19:30:24,37.54989239,126.9945141,508
폭행,2016-3-4 20:46:4,37.5686149,127.0029619,654
폭행,2016-4-10 24:30:44,37.56183145,126.9979362,568
절도,2016-8-8 6:1:15,37.55500554,126.9833083,303
절도,2016-8-13 21:33:9,37.55792642,126.9721646,114
강간,2016-11-5 12:54:8,37.55839527,127.0068497,766
폭행,2016-2-23 20:51:23,37.55677514,126.9655153,39
절도,2016-4-30 14:10:39,37.56723575,127.0190995,1019
절도,2016-7-4 16:38:3,37.56602006,127.0033405,680
절도,2016-4-24 15:50:3,37.54889026,126.9968087,559
절도,2016-11-5 23:27:54,37.56008817,126.9692554,79
절도,2016-10-10 12:47:39,37.55839094,126.9740827,148
절도,2016-8-12 17:31:5,37.55907449,126.9925401,452
절도,2016-2-22 15:50:40,37.56283721,126.9705695,92
폭행,2016-10-16 21:47:44,37.55264382,127.0006278,626
절도,2016-8-31 20:58:8,37.56000313,127.0174724,989
절도,2016-5-29 18:33:33,37.54923922,126.9926436,463
폭행,2016-7-24 24:11:44,37.56032606,127.0041685,686
폭행,2016-2-13 18:23:23,37.55663561,126.9628727,9
절도,2016-10-4 16:3:8,37.56941003,126.9987335,584
절도,2016-4-17 18:51:17,37.55400606,126.983378,304
폭행,2016-5-12 14:59:39,37.55045498,126.999906,628
강간,2016-8-20 9:1:56,37.56837277,127.0074685,755
폭행,2016-12-1 22:46:16,37.5659,127.0045521,703
절도,2016-5-29 13:41:6,37.5643122,127.0275311,1106
절도,2016-9-19 1:58:47,37.56021402,127.016679,968
폭행,2016-11-24 13:10:51,37.55468149,127.0082284,799
폭행,2016-3-31 22:51:33,37.55272165,126.9840391,323
절도,2016-5-17 18:0:49,37.55615533,126.9921421,456
폭행,2016-6-19 5:39:1,37.55676778,127.002278,667
폭행,2016-4-23 16:3:6,37.55094628,127.0133745,934
강간,2016-4-10 4:58:47,37.5626658,126.9701358,92
폭행,2016-12-10 6:40:49,37.56005398,126.9777189,203
절도,2016-11-24 14:44:55,37.55365418,127.0067128,771
폭행,2016-8-6 2:2:56,37.55302516,126.9953723,529
절도,2016-4-8 12:39:47,37.56879038,126.9816175,269
폭행,2016-9-13 13:30:27,37.56538137,126.979669,234
절도,2016-2-9 19:15:24,37.56562768,126.9892249,384
절도,2016-9-16 9:13:17,37.56689998,126.9718347,104
폭행,2016-6-26 10:46:39,37.55634509,126.9681688,67
절도,2016-4-17 18:32:52,37.55056996,127.0051046,720
절도,2016-9-26 14:11:10,37.56512569,126.9921585,446
절도,2016-7-12 18:53:17,37.55968028,126.9992283,595
절도,2016-4-20 9:25:36,37.55850541,127.0007151,619
절도,2016-11-14 21:8:27,37.568775,126.9989173,585
절도,2016-6-13 18:13:51,37.56512689,127.0056656,730
절도,2016-4-16 24:19:36,37.56301585,127.0083015,790
강간,2016-9-28 2:12:48,37.56779912,127.0101663,842
폭행,2016-3-21 6:29:30,37.55250956,127.0118934,884
절도,2016-10-7 4:47:43,37.55960889,127.002707,664
절도,2016-5-21 10:49:40,37.55528288,126.9918249,457
강간,2016-2-13 1:26:29,37.56035884,126.9863157,351
폭행,2016-6-18 19:55:21,37.56293722,127.0052005,706
폭행,2016-9-27 12:58:38,37.56720628,126.975071,157
폭행,2016-5-24 14:40:22,37.5574871,127.0064968,767
절도,2016-4-5 16:23:22,37.54993871,127.0064081,747
폭행,2016-8-24 8:47:22,37.56806284,127.0049813,700
절도,2016-10-9 21:53:17,37.55555294,126.9691201,84
폭행,2016-6-1 22:13:45,37.54786718,127.0064671,749
절도,2016-11-23 17:9:14,37.55041379,126.9928354,484
절도,2016-2-9 19:30:39,37.55908709,126.9890587,391
절도,2016-11-28 21:51:23,37.54519117,127.0069568,781
폭행,2016-6-21 13:29:36,37.56926649,127.0140645,914
폭행,2016-5-14 14:42:29,37.56668231,126.9780479,214
강간,2016-8-11 19:15:17,37.56194352,126.9917143,449
절도,2016-9-6 18:20:15,37.56676085,126.9691595,72
절도,2016-12-1 18:32:42,37.56729431,126.9753043,157
폭행,2016-7-1 8:27:57,37.55980313,127.0121073,876
폭행,2016-11-18 8:44:9,37.56268163,127.020379,1041
절도,2016-4-15 21:35:58,37.55624269,126.9884396,395
절도,2016-7-31 20:21:4,37.5544281,126.990671,437
폭행,2016-8-17 23:43:59,37.56462406,126.9887537,385
절도,2016-3-4 15:57:32,37.55231573,126.9967369,555
강간,2016-11-21 23:57:46,37.56172511,126.9877812,368
절도,2016-3-13 21:15:36,37.56340306,126.9937724,470
폭행,2016-12-24 16:26:44,37.56858736,127.0004722,608
절도,2016-1-6 15:24:37,37.56781635,127.0152497,939
폭행,2016-12-30 21:57:25,37.55998567,126.9897532,410
절도,2016-7-12 12:58:13,37.56474991,127.0099766,845
절도,2016-4-16 12:39:12,37.55934115,127.0140616,925
폭행,2016-8-18 8:9:58,37.56607547,126.9768339,178
폭행,2016-5-27 3:54:19,37.566271,126.969534,72
절도,2016-6-5 8:51:27,37.55617201,126.9710942,100
폭행,2016-9-9 3:32:56,37.54930091,126.9972961,558
폭행,2016-12-27 1:39:12,37.55468425,126.9610378,3
절도,2016-11-30 12:31:59,37.55965396,126.9729748,129
절도,2016-6-24 15:22:55,37.56557203,127.0246159,1089
절도,2016-5-7 12:28:32,37.55127039,126.9993838,604
폭행,2016-2-8 5:50:21,37.55845666,127.0221109,1063
절도,2016-2-23 6:18:58,37.55890944,126.9725153,130
절도,2016-4-19 12:49:16,37.5557133,126.9896506,415
절도,2016-9-1 3:43:39,37.5637367,127.0121966,896
폭행,2016-5-26 18:51:26,37.56046748,126.9699684,79
폭행,2016-10-18 2:25:27,37.54674128,126.9957876,536
절도,2016-7-1 4:25:8,37.54813386,127.0072702,778
절도,2016-4-10 21:13:7,37.56144304,126.9690691,78
폭행,2016-10-13 6:36:43,37.56586004,127.003837,680
폭행,2016-8-13 21:58:45,37.55283123,126.9906124,438
폭행,2016-11-6 21:39:46,37.56776191,126.9801279,232
절도,2016-5-29 13:24:0,37.55860131,127.0134285,926
절도,2016-8-7 16:9:42,37.56230774,127.0173632,987
절도,2016-5-20 15:55:11,37.5690674,127.0087788,812
폭행,2016-5-28 6:57:6,37.5662392,127.0024692,656
폭행,2016-9-3 11:24:26,37.5512195,127.0017612,650
절도,2016-2-3 18:55:18,37.56354513,126.9907503,426
절도,2016-7-24 17:16:34,37.56048062,126.9711571,95
폭행,2016-3-3 22:3:4,37.56624432,127.0208177,1037
폭행,2016-1-24 21:2:55,37.554311,127.0107048,857
폭행,2016-3-17 13:6:44,37.56441198,127.0067631,759
절도,2016-10-14 15:18:34,37.55859364,126.9773245,205
절도,2016-1-2 24:33:19,37.56482707,126.974847,160
절도,2016-11-16 23:22:2,37.56452796,126.9919259,446
절도,2016-1-4 6:46:39,37.56374664,127.0275977,1106
폭행,2016-3-9 7:11:40,37.55289375,126.9883399,398
폭행,2016-12-12 24:42:25,37.55246402,126.9990492,603
절도,2016-4-15 12:39:40,37.56404244,126.9799964,236
절도,2016-5-31 14:36:7,37.55525534,126.9753684,171
폭행,2016-3-16 2:59:8,37.54429087,127.0086969,811
절도,2016-4-14 19:43:39,37.56445354,126.9713548,106
절도,2016-4-28 3:57:15,37.56136649,127.0012295,639
절도,2016-9-27 17:39:31,37.55818904,126.9917315,453
폭행,2016-1-18 21:8:9,37.56623072,127.0075416,757
폭행,2016-12-6 24:44:35,37.56454375,126.9965881,541
절도,2016-10-28 3:33:22,37.56032704,126.9693167,79
절도,2016-3-9 0:6:55,37.55048497,127.0012294,651
절도,2016-9-25 9:26:29,37.55457943,126.9862232,357
절도,2016-4-7 0:1:54,37.56477753,126.9888639,385
절도,2016-8-5 12:29:39,37.56438035,126.9939774,491
폭행,2016-12-18 24:0:56,37.57065897,127.0197018,1015
폭행,2016-6-22 0:12:28,37.56409493,126.9834378,293
폭행,2016-12-9 18:43:59,37.5618857,126.9762674,182
절도,2016-1-14 3:59:50,37.56653551,127.0074592,757
폭행,2016-4-4 0:13:27,37.56650565,127.0153623,940
절도,2016-10-15 16:42:51,37.55713355,126.990792,434
폭행,2016-9-3 14:41:8,37.5619637,126.9905216,408
